statecountycode,state,county_name,year,state_code,county_code,median
NE31113,NE,Logan County,2004-01-01,31,113,42000
NE31113,NE,Logan County,2005-01-01,31,113,45450
NE31113,NE,Logan County,2006-01-01,31,113,47500
NE31113,NE,Logan County,2007-01-01,31,113,46800
NE31113,NE,Logan County,2008-01-01,31,113,47700
NE31113,NE,Logan County,2009-01-01,31,113,49600
NE31113,NE,Logan County,2010-01-01,31,113,50100
NE31113,NE,Logan County,2011-01-01,31,113,51900
NE31113,NE,Logan County,2012-01-01,31,113,52600
NE31113,NE,Logan County,2013-01-01,31,113,50300
NE31113,NE,Logan County,2014-01-01,31,113,52000
NE31113,NE,Logan County,2015-01-01,31,113,51200
NE31113,NE,Logan County,2016-01-01,31,113,54200
NE31113,NE,Logan County,2017-01-01,31,113,58000
NE31115,NE,Loup County,1999-01-01,31,115,36400
NE31115,NE,Loup County,2000-01-01,31,115,40000
NE31115,NE,Loup County,2001-01-01,31,115,44000
NE31115,NE,Loup County,2002-01-01,31,115,48400
NE31115,NE,Loup County,2003-01-01,31,115,28900
NE31115,NE,Loup County,2004-01-01,31,115,30400
NE31115,NE,Loup County,2005-01-01,31,115,32950
NE31115,NE,Loup County,2006-01-01,31,115,34200
NE31115,NE,Loup County,2007-01-01,31,115,33600
NE31115,NE,Loup County,2008-01-01,31,115,35900
NE31115,NE,Loup County,2009-01-01,31,115,36400
NE31115,NE,Loup County,2010-01-01,31,115,36700
NE31115,NE,Loup County,2011-01-01,31,115,44700
NE31115,NE,Loup County,2012-01-01,31,115,45300
NE31115,NE,Loup County,2013-01-01,31,115,46500
NE31115,NE,Loup County,2014-01-01,31,115,44800
NE31115,NE,Loup County,2015-01-01,31,115,45800
NE31115,NE,Loup County,2016-01-01,31,115,44000
NE31115,NE,Loup County,2017-01-01,31,115,57200
NE31117,NE,McPherson County,1999-01-01,31,117,32500
NE31117,NE,McPherson County,2000-01-01,31,117,35700
NE31117,NE,McPherson County,2001-01-01,31,117,36500
NE31117,NE,McPherson County,2002-01-01,31,117,36600
NE31117,NE,McPherson County,2003-01-01,31,117,38900
NE31117,NE,McPherson County,2004-01-01,31,117,41100
NE31117,NE,McPherson County,2005-01-01,31,117,41100
NE31117,NE,McPherson County,2006-01-01,31,117,39800
NE31117,NE,McPherson County,2007-01-01,31,117,38100
NE31117,NE,McPherson County,2008-01-01,31,117,39500
NE31117,NE,McPherson County,2009-01-01,31,117,40300
NE31117,NE,McPherson County,2010-01-01,31,117,40700
NE31117,NE,McPherson County,2011-01-01,31,117,60400
NE31117,NE,McPherson County,2012-01-01,31,117,61200
NE31117,NE,McPherson County,2013-01-01,31,117,63800
NE31117,NE,McPherson County,2014-01-01,31,117,63600
NE31117,NE,McPherson County,2015-01-01,31,117,56600
NE31117,NE,McPherson County,2016-01-01,31,117,59500
NE31117,NE,McPherson County,2017-01-01,31,117,61200
NE31119,NE,Madison County,1999-01-01,31,119,42000
NE31119,NE,Madison County,2000-01-01,31,119,46000
NE31119,NE,Madison County,2001-01-01,31,119,48000
NE31119,NE,Madison County,2002-01-01,31,119,48700
NE31119,NE,Madison County,2003-01-01,31,119,50600
NE31119,NE,Madison County,2004-01-01,31,119,51200
NE31119,NE,Madison County,2005-01-01,31,119,53700
NE31119,NE,Madison County,2006-01-01,31,119,55500
NE31119,NE,Madison County,2007-01-01,31,119,54300
NE31119,NE,Madison County,2008-01-01,31,119,55900
NE31119,NE,Madison County,2009-01-01,31,119,57800
NE31119,NE,Madison County,2010-01-01,31,119,58300
NE31119,NE,Madison County,2011-01-01,31,119,60000
NE31119,NE,Madison County,2012-01-01,31,119,60800
NE31119,NE,Madison County,2013-01-01,31,119,61500
NE31119,NE,Madison County,2014-01-01,31,119,62500
NE31119,NE,Madison County,2015-01-01,31,119,61800
NE31119,NE,Madison County,2016-01-01,31,119,60100
NE31119,NE,Madison County,2017-01-01,31,119,62400
NE31121,NE,Merrick County,1999-01-01,31,121,39300
NE31121,NE,Merrick County,2000-01-01,31,121,41800
NE31121,NE,Merrick County,2001-01-01,31,121,43700
NE31121,NE,Merrick County,2002-01-01,31,121,44000
NE31121,NE,Merrick County,2003-01-01,31,121,46500
NE31121,NE,Merrick County,2004-01-01,31,121,47600
NE31121,NE,Merrick County,2005-01-01,31,121,48050
NE31121,NE,Merrick County,2006-01-01,31,121,49500
NE31121,NE,Merrick County,2007-01-01,31,121,48200
NE31121,NE,Merrick County,2008-01-01,31,121,49300
NE31121,NE,Merrick County,2009-01-01,31,121,51300
NE31121,NE,Merrick County,2010-01-01,31,121,51800
NE31121,NE,Merrick County,2011-01-01,31,121,56300
NE31121,NE,Merrick County,2012-01-01,31,121,57100
NE31121,NE,Merrick County,2013-01-01,31,121,55800
NE31121,NE,Merrick County,2014-01-01,31,121,58600
NE31121,NE,Merrick County,2015-01-01,31,121,59700
NE31121,NE,Merrick County,2016-01-01,31,121,57700
NE31121,NE,Merrick County,2017-01-01,31,121,59800
NE31123,NE,Morrill County,1999-01-01,31,123,34600
NE31123,NE,Morrill County,2000-01-01,31,123,36600
NE31123,NE,Morrill County,2001-01-01,31,123,37200
NE31123,NE,Morrill County,2002-01-01,31,123,38200
NE31123,NE,Morrill County,2003-01-01,31,123,42700
NE31123,NE,Morrill County,2004-01-01,31,123,46200
NE31123,NE,Morrill County,2005-01-01,31,123,46200
NE31123,NE,Morrill County,2006-01-01,31,123,46000
NE31123,NE,Morrill County,2007-01-01,31,123,45300
NE31123,NE,Morrill County,2008-01-01,31,123,46800
NE31123,NE,Morrill County,2009-01-01,31,123,47400
NE31123,NE,Morrill County,2010-01-01,31,123,47800
NE31123,NE,Morrill County,2011-01-01,31,123,49000
NE31123,NE,Morrill County,2012-01-01,31,123,49600
NE31123,NE,Morrill County,2013-01-01,31,123,49600
NE31123,NE,Morrill County,2014-01-01,31,123,49900
NE31123,NE,Morrill County,2015-01-01,31,123,52100
NE31123,NE,Morrill County,2016-01-01,31,123,51700
NE31123,NE,Morrill County,2017-01-01,31,123,53200
NE31125,NE,Nance County,1999-01-01,31,125,34400
NE31125,NE,Nance County,2000-01-01,31,125,35900
NE31125,NE,Nance County,2001-01-01,31,125,38100
NE31125,NE,Nance County,2002-01-01,31,125,38600
NE31125,NE,Nance County,2003-01-01,31,125,43200
NE31125,NE,Nance County,2004-01-01,31,125,44300
NE31125,NE,Nance County,2005-01-01,31,125,46550
NE31125,NE,Nance County,2006-01-01,31,125,47900
NE31125,NE,Nance County,2007-01-01,31,125,46700
NE31125,NE,Nance County,2008-01-01,31,125,48900
NE31125,NE,Nance County,2009-01-01,31,125,49900
NE31125,NE,Nance County,2010-01-01,31,125,50400
NE31125,NE,Nance County,2011-01-01,31,125,53300
NE31125,NE,Nance County,2012-01-01,31,125,54000
NE31125,NE,Nance County,2013-01-01,31,125,55400
NE31125,NE,Nance County,2014-01-01,31,125,53300
NE31125,NE,Nance County,2015-01-01,31,125,54600
NE31125,NE,Nance County,2016-01-01,31,125,55800
NE31125,NE,Nance County,2017-01-01,31,125,59100
NE31127,NE,Nemaha County,1999-01-01,31,127,45800
NE31127,NE,Nemaha County,2000-01-01,31,127,49300
NE31127,NE,Nemaha County,2001-01-01,31,127,54200
NE31127,NE,Nemaha County,2002-01-01,31,127,57700
NE31127,NE,Nemaha County,2003-01-01,31,127,52800
NE31127,NE,Nemaha County,2004-01-01,31,127,56300
NE31127,NE,Nemaha County,2005-01-01,31,127,56300
NE31127,NE,Nemaha County,2006-01-01,31,127,54500
NE31127,NE,Nemaha County,2007-01-01,31,127,53200
NE31127,NE,Nemaha County,2008-01-01,31,127,54500
NE31127,NE,Nemaha County,2009-01-01,31,127,56500
NE31127,NE,Nemaha County,2010-01-01,31,127,57000
NE31127,NE,Nemaha County,2011-01-01,31,127,57500
NE31127,NE,Nemaha County,2012-01-01,31,127,58300
NE31127,NE,Nemaha County,2013-01-01,31,127,58900
NE31127,NE,Nemaha County,2014-01-01,31,127,60300
NE31127,NE,Nemaha County,2015-01-01,31,127,66900
NE31127,NE,Nemaha County,2016-01-01,31,127,70300
NE31127,NE,Nemaha County,2017-01-01,31,127,75400
NE31129,NE,Nuckolls County,1999-01-01,31,129,35200
NE31129,NE,Nuckolls County,2000-01-01,31,129,36400
NE31129,NE,Nuckolls County,2001-01-01,31,129,38700
NE31129,NE,Nuckolls County,2002-01-01,31,129,38700
NE31129,NE,Nuckolls County,2003-01-01,31,129,40100
NE31129,NE,Nuckolls County,2004-01-01,31,129,41800
NE31129,NE,Nuckolls County,2005-01-01,31,129,42100
NE31129,NE,Nuckolls County,2006-01-01,31,129,43500
NE31129,NE,Nuckolls County,2007-01-01,31,129,42500
NE31129,NE,Nuckolls County,2008-01-01,31,129,43800
NE31129,NE,Nuckolls County,2009-01-01,31,129,45200
NE31129,NE,Nuckolls County,2010-01-01,31,129,45600
NE31129,NE,Nuckolls County,2011-01-01,31,129,42100
NE31129,NE,Nuckolls County,2012-01-01,31,129,42600
NE31129,NE,Nuckolls County,2013-01-01,31,129,44300
NE31129,NE,Nuckolls County,2014-01-01,31,129,45500
NE31129,NE,Nuckolls County,2015-01-01,31,129,51900
NE31129,NE,Nuckolls County,2016-01-01,31,129,53500
NE31129,NE,Nuckolls County,2017-01-01,31,129,57600
NE31131,NE,Otoe County,1999-01-01,31,131,39300
NE31131,NE,Otoe County,2000-01-01,31,131,42200
NE31131,NE,Otoe County,2001-01-01,31,131,44400
NE31131,NE,Otoe County,2002-01-01,31,131,45400
NE31131,NE,Otoe County,2003-01-01,31,131,52000
NE31131,NE,Otoe County,2004-01-01,31,131,52700
NE31131,NE,Otoe County,2005-01-01,31,131,54150
NE31131,NE,Otoe County,2006-01-01,31,131,56000
NE31131,NE,Otoe County,2007-01-01,31,131,54800
NE31131,NE,Otoe County,2008-01-01,31,131,56300
NE31131,NE,Otoe County,2009-01-01,31,131,58500
NE31131,NE,Otoe County,2010-01-01,31,131,59000
NE31131,NE,Otoe County,2011-01-01,31,131,59200
NE31131,NE,Otoe County,2012-01-01,31,131,60100
NE31131,NE,Otoe County,2013-01-01,31,131,63000
NE31131,NE,Otoe County,2014-01-01,31,131,64400
NE31131,NE,Otoe County,2015-01-01,31,131,67400
NE31131,NE,Otoe County,2016-01-01,31,131,65500
NE31131,NE,Otoe County,2017-01-01,31,131,67100
NE31133,NE,Pawnee County,1999-01-01,31,133,36000
NE31133,NE,Pawnee County,2000-01-01,31,133,37900
NE31133,NE,Pawnee County,2001-01-01,31,133,40500
NE31133,NE,Pawnee County,2002-01-01,31,133,42100
NE31133,NE,Pawnee County,2003-01-01,31,133,40400
NE31133,NE,Pawnee County,2004-01-01,31,133,41700
NE31133,NE,Pawnee County,2005-01-01,31,133,43350
NE31133,NE,Pawnee County,2006-01-01,31,133,45200
NE31133,NE,Pawnee County,2007-01-01,31,133,44000
NE31133,NE,Pawnee County,2008-01-01,31,133,45400
NE31133,NE,Pawnee County,2009-01-01,31,133,46800
NE31133,NE,Pawnee County,2010-01-01,31,133,47300
NE31133,NE,Pawnee County,2011-01-01,31,133,51700
NE31133,NE,Pawnee County,2012-01-01,31,133,52400
NE31133,NE,Pawnee County,2013-01-01,31,133,52700
NE31133,NE,Pawnee County,2014-01-01,31,133,53300
NE31133,NE,Pawnee County,2015-01-01,31,133,57500
NE31133,NE,Pawnee County,2016-01-01,31,133,50500
NE31133,NE,Pawnee County,2017-01-01,31,133,52900
NE31135,NE,Perkins County,1999-01-01,31,135,37200
NE31135,NE,Perkins County,2000-01-01,31,135,39300
NE31135,NE,Perkins County,2001-01-01,31,135,41400
NE31135,NE,Perkins County,2002-01-01,31,135,41800
NE31135,NE,Perkins County,2003-01-01,31,135,48200
NE31135,NE,Perkins County,2004-01-01,31,135,49000
NE31135,NE,Perkins County,2005-01-01,31,135,50200
NE31135,NE,Perkins County,2006-01-01,31,135,52300
NE31135,NE,Perkins County,2007-01-01,31,135,51100
NE31135,NE,Perkins County,2008-01-01,31,135,52400
NE31135,NE,Perkins County,2009-01-01,31,135,54300
NE31135,NE,Perkins County,2010-01-01,31,135,54800
NE31135,NE,Perkins County,2011-01-01,31,135,58200
NE31135,NE,Perkins County,2012-01-01,31,135,59000
NE31135,NE,Perkins County,2013-01-01,31,135,62400
NE31135,NE,Perkins County,2014-01-01,31,135,68200
NE31135,NE,Perkins County,2015-01-01,31,135,65400
NE31135,NE,Perkins County,2016-01-01,31,135,67700
NE31135,NE,Perkins County,2017-01-01,31,135,69900
NE31137,NE,Phelps County,1999-01-01,31,137,46100
NE31137,NE,Phelps County,2000-01-01,31,137,49900
NE31137,NE,Phelps County,2001-01-01,31,137,52900
NE31137,NE,Phelps County,2002-01-01,31,137,54100
NE31137,NE,Phelps County,2003-01-01,31,137,50700
NE31137,NE,Phelps County,2004-01-01,31,137,51400
NE31137,NE,Phelps County,2005-01-01,31,137,53450
NE31137,NE,Phelps County,2006-01-01,31,137,55300
NE31137,NE,Phelps County,2007-01-01,31,137,54100
NE31137,NE,Phelps County,2008-01-01,31,137,55500
NE31137,NE,Phelps County,2009-01-01,31,137,58000
NE31137,NE,Phelps County,2010-01-01,31,137,58600
NE31137,NE,Phelps County,2011-01-01,31,137,60900
NE31137,NE,Phelps County,2012-01-01,31,137,61800
NE31137,NE,Phelps County,2013-01-01,31,137,65300
NE31137,NE,Phelps County,2014-01-01,31,137,65000
NE31137,NE,Phelps County,2015-01-01,31,137,66600
NE31137,NE,Phelps County,2016-01-01,31,137,67600
NE31137,NE,Phelps County,2017-01-01,31,137,70000
NE31139,NE,Pierce County,1999-01-01,31,139,37600
NE31139,NE,Pierce County,2000-01-01,31,139,40100
NE31139,NE,Pierce County,2001-01-01,31,139,42900
NE31139,NE,Pierce County,2002-01-01,31,139,42900
NE31139,NE,Pierce County,2003-01-01,31,139,44400
NE31139,NE,Pierce County,2004-01-01,31,139,47700
NE31139,NE,Pierce County,2005-01-01,31,139,48350
NE31139,NE,Pierce County,2006-01-01,31,139,50000
NE31139,NE,Pierce County,2007-01-01,31,139,49400
NE31139,NE,Pierce County,2008-01-01,31,139,50800
NE31139,NE,Pierce County,2009-01-01,31,139,52300
NE31139,NE,Pierce County,2010-01-01,31,139,52800
NE31139,NE,Pierce County,2011-01-01,31,139,60600
NE31139,NE,Pierce County,2012-01-01,31,139,61400
NE31139,NE,Pierce County,2013-01-01,31,139,62000
NE31139,NE,Pierce County,2014-01-01,31,139,62400
NE31139,NE,Pierce County,2015-01-01,31,139,64800
NE31139,NE,Pierce County,2016-01-01,31,139,63800
NE31139,NE,Pierce County,2017-01-01,31,139,65900
NE31141,NE,Platte County,1999-01-01,31,141,42200
NE31141,NE,Platte County,2000-01-01,31,141,45800
NE31141,NE,Platte County,2001-01-01,31,141,48800
NE31141,NE,Platte County,2002-01-01,31,141,49600
NE31141,NE,Platte County,2003-01-01,31,141,55000
NE31141,NE,Platte County,2004-01-01,31,141,55500
NE31141,NE,Platte County,2005-01-01,31,141,57050
NE31141,NE,Platte County,2006-01-01,31,141,58800
NE31141,NE,Platte County,2007-01-01,31,141,57500
NE31141,NE,Platte County,2008-01-01,31,141,59100
NE31141,NE,Platte County,2009-01-01,31,141,61400
NE31141,NE,Platte County,2010-01-01,31,141,61900
NE31141,NE,Platte County,2011-01-01,31,141,61900
NE31141,NE,Platte County,2012-01-01,31,141,62700
NE31141,NE,Platte County,2013-01-01,31,141,63400
NE31141,NE,Platte County,2014-01-01,31,141,63400
NE31141,NE,Platte County,2015-01-01,31,141,64700
NE31141,NE,Platte County,2016-01-01,31,141,62400
NE31141,NE,Platte County,2017-01-01,31,141,68600
NE31143,NE,Polk County,1999-01-01,31,143,42300
NE31143,NE,Polk County,2000-01-01,31,143,46300
NE31143,NE,Polk County,2001-01-01,31,143,48800
NE31143,NE,Polk County,2002-01-01,31,143,50800
NE31143,NE,Polk County,2003-01-01,31,143,52500
NE31143,NE,Polk County,2004-01-01,31,143,56600
NE31143,NE,Polk County,2005-01-01,31,143,56600
NE31143,NE,Polk County,2006-01-01,31,143,56500
NE31143,NE,Polk County,2007-01-01,31,143,55100
NE31143,NE,Polk County,2008-01-01,31,143,56700
NE31143,NE,Polk County,2009-01-01,31,143,58200
NE31143,NE,Polk County,2010-01-01,31,143,58700
NE31143,NE,Polk County,2011-01-01,31,143,58900
NE31143,NE,Polk County,2012-01-01,31,143,59700
NE31143,NE,Polk County,2013-01-01,31,143,59800
NE31143,NE,Polk County,2014-01-01,31,143,62500
NE31143,NE,Polk County,2015-01-01,31,143,65500
NE31143,NE,Polk County,2016-01-01,31,143,65300
NE31143,NE,Polk County,2017-01-01,31,143,68200
NE31145,NE,Red Willow County,1999-01-01,31,145,38100
NE31145,NE,Red Willow County,2000-01-01,31,145,40700
NE31145,NE,Red Willow County,2001-01-01,31,145,43300
NE31145,NE,Red Willow County,2002-01-01,31,145,43400
NE31145,NE,Red Willow County,2003-01-01,31,145,45900
NE31145,NE,Red Willow County,2004-01-01,31,145,48100
NE31145,NE,Red Willow County,2005-01-01,31,145,48350
NE31145,NE,Red Willow County,2006-01-01,31,145,50100
NE31145,NE,Red Willow County,2007-01-01,31,145,49000
NE31145,NE,Red Willow County,2008-01-01,31,145,50400
NE31145,NE,Red Willow County,2009-01-01,31,145,52000
NE31145,NE,Red Willow County,2010-01-01,31,145,52500
NE31145,NE,Red Willow County,2011-01-01,31,145,55500
NE31145,NE,Red Willow County,2012-01-01,31,145,56300
NE31145,NE,Red Willow County,2013-01-01,31,145,58300
NE31145,NE,Red Willow County,2014-01-01,31,145,59600
NE31145,NE,Red Willow County,2015-01-01,31,145,62400
NE31145,NE,Red Willow County,2016-01-01,31,145,60400
NE31145,NE,Red Willow County,2017-01-01,31,145,62400
NE31147,NE,Richardson County,1999-01-01,31,147,33600
NE31147,NE,Richardson County,2000-01-01,31,147,36000
NE31147,NE,Richardson County,2001-01-01,31,147,38400
NE31147,NE,Richardson County,2002-01-01,31,147,38900
NE31147,NE,Richardson County,2003-01-01,31,147,45900
NE31147,NE,Richardson County,2004-01-01,31,147,47300
NE31147,NE,Richardson County,2005-01-01,31,147,47550
NE31147,NE,Richardson County,2006-01-01,31,147,49200
NE31147,NE,Richardson County,2007-01-01,31,147,48000
NE31147,NE,Richardson County,2008-01-01,31,147,49300
NE31147,NE,Richardson County,2009-01-01,31,147,51300
NE31147,NE,Richardson County,2010-01-01,31,147,51800
NE31147,NE,Richardson County,2011-01-01,31,147,50300
NE31147,NE,Richardson County,2012-01-01,31,147,51000
NE31147,NE,Richardson County,2013-01-01,31,147,53400
NE31147,NE,Richardson County,2014-01-01,31,147,51500
NE31147,NE,Richardson County,2015-01-01,31,147,51400
NE31147,NE,Richardson County,2016-01-01,31,147,50400
NE31147,NE,Richardson County,2017-01-01,31,147,55900
NE31149,NE,Rock County,1999-01-01,31,149,35400
NE31149,NE,Rock County,2000-01-01,31,149,36300
NE31149,NE,Rock County,2001-01-01,31,149,38700
NE31149,NE,Rock County,2002-01-01,31,149,39800
NE31149,NE,Rock County,2003-01-01,31,149,32300
NE31149,NE,Rock County,2004-01-01,31,149,33100
NE31149,NE,Rock County,2005-01-01,31,149,35500
NE31149,NE,Rock County,2006-01-01,31,149,36700
NE31149,NE,Rock County,2007-01-01,31,149,36000
NE31149,NE,Rock County,2008-01-01,31,149,37100
NE31149,NE,Rock County,2009-01-01,31,149,38700
NE31149,NE,Rock County,2010-01-01,31,149,39000
NE31149,NE,Rock County,2011-01-01,31,149,45500
NE31149,NE,Rock County,2012-01-01,31,149,46100
NE31149,NE,Rock County,2013-01-01,31,149,49700
NE31149,NE,Rock County,2014-01-01,31,149,51400
NE31149,NE,Rock County,2015-01-01,31,149,55000
NE31149,NE,Rock County,2016-01-01,31,149,57100
NE31149,NE,Rock County,2017-01-01,31,149,59000
NE31151,NE,Saline County,1999-01-01,31,151,39500
NE31151,NE,Saline County,2000-01-01,31,151,41500
NE31151,NE,Saline County,2001-01-01,31,151,44400
NE31151,NE,Saline County,2002-01-01,31,151,44400
NE31151,NE,Saline County,2003-01-01,31,151,53400
NE31151,NE,Saline County,2004-01-01,31,151,54900
NE31151,NE,Saline County,2005-01-01,31,151,54900
NE31151,NE,Saline County,2006-01-01,31,151,55400
NE31151,NE,Saline County,2007-01-01,31,151,54400
NE31151,NE,Saline County,2008-01-01,31,151,55600
NE31151,NE,Saline County,2009-01-01,31,151,57000
NE31151,NE,Saline County,2010-01-01,31,151,57600
NE31151,NE,Saline County,2011-01-01,31,151,57900
NE31151,NE,Saline County,2012-01-01,31,151,58700
NE31151,NE,Saline County,2013-01-01,31,151,58500
NE31151,NE,Saline County,2014-01-01,31,151,56300
NE31151,NE,Saline County,2015-01-01,31,151,60200
NE31151,NE,Saline County,2016-01-01,31,151,54500
NE31151,NE,Saline County,2017-01-01,31,151,57900
NE31153,NE,Sarpy County,1999-01-01,31,153,53600
NE31153,NE,Sarpy County,2000-01-01,31,153,58600
NE31153,NE,Sarpy County,2001-01-01,31,153,62400
NE31153,NE,Sarpy County,2002-01-01,31,153,64400
NE31153,NE,Sarpy County,2003-01-01,31,153,63300
NE31153,NE,Sarpy County,2004-01-01,31,153,64000
NE31153,NE,Sarpy County,2005-01-01,31,153,65250
NE31153,NE,Sarpy County,2006-01-01,31,153,66500
NE31153,NE,Sarpy County,2007-01-01,31,153,64800
NE31153,NE,Sarpy County,2008-01-01,31,153,67100
NE31153,NE,Sarpy County,2009-01-01,31,153,69900
NE31153,NE,Sarpy County,2010-01-01,31,153,70300
NE31153,NE,Sarpy County,2011-01-01,31,153,70600
NE31153,NE,Sarpy County,2012-01-01,31,153,71500
NE31153,NE,Sarpy County,2013-01-01,31,153,72700
NE31153,NE,Sarpy County,2014-01-01,31,153,73000
NE31153,NE,Sarpy County,2015-01-01,31,153,72800
NE31153,NE,Sarpy County,2016-01-01,31,153,72100
NE31153,NE,Sarpy County,2017-01-01,31,153,75000
NE31155,NE,Saunders County,1999-01-01,31,155,43400
NE31155,NE,Saunders County,2000-01-01,31,155,45900
NE31155,NE,Saunders County,2001-01-01,31,155,49400
NE31155,NE,Saunders County,2002-01-01,31,155,50800
NE31155,NE,Saunders County,2003-01-01,31,155,57300
NE31155,NE,Saunders County,2004-01-01,31,155,58000
NE31155,NE,Saunders County,2005-01-01,31,155,59300
NE31155,NE,Saunders County,2006-01-01,31,155,61200
NE31155,NE,Saunders County,2007-01-01,31,155,60000
NE31155,NE,Saunders County,2008-01-01,31,155,61600
NE31155,NE,Saunders County,2009-01-01,31,155,65400
NE31155,NE,Saunders County,2010-01-01,31,155,64800
NE31155,NE,Saunders County,2011-01-01,31,155,69400
NE31155,NE,Saunders County,2012-01-01,31,155,70300
NE31155,NE,Saunders County,2013-01-01,31,155,71800
NE31155,NE,Saunders County,2014-01-01,31,155,73300
NE31155,NE,Saunders County,2015-01-01,31,155,77100
NE31155,NE,Saunders County,2016-01-01,31,155,76200
NE31155,NE,Saunders County,2017-01-01,31,155,76100
NE31157,NE,Scotts Bluff County,1999-01-01,31,157,36500
NE31157,NE,Scotts Bluff County,2000-01-01,31,157,38800
NE31157,NE,Scotts Bluff County,2001-01-01,31,157,41400
NE31157,NE,Scotts Bluff County,2002-01-01,31,157,42100
NE31157,NE,Scotts Bluff County,2003-01-01,31,157,44900
NE31157,NE,Scotts Bluff County,2004-01-01,31,157,46900
NE31157,NE,Scotts Bluff County,2005-01-01,31,157,46900
NE31157,NE,Scotts Bluff County,2006-01-01,31,157,48000
NE31157,NE,Scotts Bluff County,2007-01-01,31,157,47100
NE31157,NE,Scotts Bluff County,2008-01-01,31,157,48400
NE31157,NE,Scotts Bluff County,2009-01-01,31,157,50200
NE31157,NE,Scotts Bluff County,2010-01-01,31,157,50800
NE31157,NE,Scotts Bluff County,2011-01-01,31,157,52200
NE31157,NE,Scotts Bluff County,2012-01-01,31,157,52900
NE31157,NE,Scotts Bluff County,2013-01-01,31,157,55000
NE31157,NE,Scotts Bluff County,2014-01-01,31,157,53600
NE31157,NE,Scotts Bluff County,2015-01-01,31,157,56100
NE31157,NE,Scotts Bluff County,2016-01-01,31,157,54900
NE31157,NE,Scotts Bluff County,2017-01-01,31,157,56400
NE31159,NE,Seward County,1999-01-01,31,159,45200
NE31159,NE,Seward County,2000-01-01,31,159,49700
NE31159,NE,Seward County,2001-01-01,31,159,53500
NE31159,NE,Seward County,2002-01-01,31,159,54900
NE31159,NE,Seward County,2003-01-01,31,159,59600
NE31159,NE,Seward County,2004-01-01,31,159,62500
NE31159,NE,Seward County,2005-01-01,31,159,62500
NE31159,NE,Seward County,2006-01-01,31,159,64000
NE31159,NE,Seward County,2007-01-01,31,159,62700
NE31159,NE,Seward County,2008-01-01,31,159,64500
NE31159,NE,Seward County,2009-01-01,31,159,66900
NE31159,NE,Seward County,2010-01-01,31,159,67500
NE31159,NE,Seward County,2011-01-01,31,159,73200
NE31159,NE,Seward County,2012-01-01,31,159,74200
NE31159,NE,Seward County,2013-01-01,31,159,76400
NE31159,NE,Seward County,2014-01-01,31,159,76500
NE31159,NE,Seward County,2015-01-01,31,159,78500
NE31159,NE,Seward County,2016-01-01,31,159,76300
NE31159,NE,Seward County,2017-01-01,31,159,74900
NE31161,NE,Sheridan County,1999-01-01,31,161,32600
NE31161,NE,Sheridan County,2000-01-01,31,161,34800
NE31161,NE,Sheridan County,2001-01-01,31,161,37100
NE31161,NE,Sheridan County,2002-01-01,31,161,37600
NE31161,NE,Sheridan County,2003-01-01,31,161,40400
NE31161,NE,Sheridan County,2004-01-01,31,161,41500
NE31161,NE,Sheridan County,2005-01-01,31,161,42100
NE31161,NE,Sheridan County,2006-01-01,31,161,43500
NE31161,NE,Sheridan County,2007-01-01,31,161,42400
NE31161,NE,Sheridan County,2008-01-01,31,161,43600
NE31161,NE,Sheridan County,2009-01-01,31,161,45400
NE31161,NE,Sheridan County,2010-01-01,31,161,45800
NE31161,NE,Sheridan County,2011-01-01,31,161,43000
NE31161,NE,Sheridan County,2012-01-01,31,161,43600
NE31161,NE,Sheridan County,2013-01-01,31,161,45200
NE31161,NE,Sheridan County,2014-01-01,31,161,46000
NE31161,NE,Sheridan County,2015-01-01,31,161,51800
NE31161,NE,Sheridan County,2016-01-01,31,161,46000
NE31161,NE,Sheridan County,2017-01-01,31,161,50200
NE31163,NE,Sherman County,1999-01-01,31,163,33000
NE31163,NE,Sherman County,2000-01-01,31,163,35100
NE31163,NE,Sherman County,2001-01-01,31,163,38000
NE31163,NE,Sherman County,2002-01-01,31,163,38500
NE31163,NE,Sherman County,2003-01-01,31,163,38700
NE31163,NE,Sherman County,2004-01-01,31,163,41100
NE31163,NE,Sherman County,2005-01-01,31,163,41450
NE31163,NE,Sherman County,2006-01-01,31,163,42900
NE31163,NE,Sherman County,2007-01-01,31,163,41700
NE31163,NE,Sherman County,2008-01-01,31,163,42800
NE31163,NE,Sherman County,2009-01-01,31,163,44900
NE31163,NE,Sherman County,2010-01-01,31,163,45400
NE31163,NE,Sherman County,2011-01-01,31,163,49900
NE31163,NE,Sherman County,2012-01-01,31,163,50500
NE31163,NE,Sherman County,2013-01-01,31,163,51100
NE31163,NE,Sherman County,2014-01-01,31,163,53600
NE31163,NE,Sherman County,2015-01-01,31,163,59400
NE31163,NE,Sherman County,2016-01-01,31,163,52800
NE31163,NE,Sherman County,2017-01-01,31,163,56500
NE31165,NE,Sioux County,1999-01-01,31,165,26900
NE31165,NE,Sioux County,2000-01-01,31,165,26900
NE31165,NE,Sioux County,2001-01-01,31,165,26900
NE31165,NE,Sioux County,2002-01-01,31,165,28000
NE31165,NE,Sioux County,2003-01-01,31,165,35700
NE31165,NE,Sioux County,2004-01-01,31,165,39300
NE31165,NE,Sioux County,2005-01-01,31,165,39300
NE31165,NE,Sioux County,2006-01-01,31,165,39000
