County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Kern County,317450,123217,218776,779148,297593,14323874,270511,11045259,97296,148714,29354,130373,25289,93949,46940,508160,1377,24684,301587,16481,246874,44371,1066858,51373,379525,25960,283611,1022,22744,96935,2423115,74167,499325,20341,32675,84773,237879,96680,825542,79133,847506,80118,279115,219544,8366031,110179,132016,7962,9224,74582,85434,13903,7968,91435,127740,89674,223556,81548,196308,6525,37065,173479,1325725,197488,1426273,46262,160492,262398,844255
29,Under $1,4136,1518,3110,6932,1478,-392588,903,27374,1691,7574,864,2781,756,1233,1583,-33881,228,1257,25037,270,3354,526,6778,116,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,390,472,723,321,481,0,0,0,0,688,1607,346,571,1817,6323
29,"$1 under $25,000",144001,23087,95951,299833,110288,1920154,118182,1460216,17506,14108,5416,9443,4446,4935,21493,175231,179,4398,-1168,3676,22925,10726,100042,25508,157673,2917,4691,37,335,8352,128221,2133,2754,5364,5938,6479,14547,8191,25897,5706,48600,5219,8587,56094,302077,21916,7607,302,119,12027,3833,1226,438,59901,75097,64610,177069,60334,157012,0,0,38338,24598,56222,51784,11691,7159,126006,327528
29,"$25,000 under $50,000",75729,31258,52839,206746,85456,2686964,67200,2185015,19895,15330,4546,10100,3810,5908,8884,92943,179,3749,2053,3632,34347,10078,178118,14963,134652,8290,47152,75,582,19178,313648,10901,17674,7624,9368,15699,33814,19125,68493,14863,125450,14367,27307,70183,1145475,40062,36954,1537,1041,29628,26204,4120,2461,26988,46144,24592,45764,20893,38815,44,141,46316,100918,50740,118723,10483,14844,64916,197965
29,"$50,000 under $75,000",38823,22446,27530,105810,41612,2390111,34539,1947342,18763,15550,4681,11476,4013,7161,5445,45824,192,3781,1916,3081,39759,8099,205347,5896,46763,5871,75654,83,1006,22185,430677,17375,48790,4407,8043,19032,44118,22162,112224,18007,167675,18269,41226,38585,1413375,20515,35580,1895,1689,16082,26960,2983,1738,3789,5437,0,0,0,0,176,177,34732,161248,35592,172430,8107,17129,30637,94946
29,"$75,000 under $100,000",23217,17342,16436,67033,25637,2006151,20857,1619155,14608,13311,4021,10373,3505,6568,3636,34620,160,3304,5073,2318,40587,5965,186601,2782,22279,3964,65305,114,1456,17937,410451,15881,66750,1841,5144,15989,41601,17928,124306,15154,158750,15419,44444,23167,1294716,12818,24699,1566,1598,9705,17921,2279,1357,448,601,0,0,0,0,377,564,22673,166054,22793,175079,5268,14929,17919,65417
29,"$100,000 under $200,000",26552,23162,18843,78732,28504,3503484,24435,2811661,20228,25828,7011,23062,6188,16173,4709,86293,258,5558,25461,2827,67449,7703,309467,1951,15688,4026,70966,380,7532,24368,745410,23130,178842,983,3636,22890,74206,24359,275508,21476,273093,22281,89754,26528,2447649,13117,21090,2274,3341,7140,10516,3006,1811,52,71,0,0,0,0,2034,4157,26436,405338,26468,423880,7931,37683,18573,86076
29,"$200,000 or more",4992,4404,4067,14062,4618,2209598,4395,994496,4605,57013,2815,63138,2571,51971,1190,107130,181,2637,243215,677,38453,1274,80505,157,1342,892,19843,333,11833,4915,394708,4747,184515,122,546,4684,29593,4915,219114,3927,73938,4563,67797,4987,1762739,1751,6086,388,1436,0,0,289,163,0,0,0,0,0,0,3894,32026,4984,467569,4985,482770,2436,68177,2530,66000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Kings County,51633,20761,32682,130046,50064,2091574,45231,1705629,15080,23544,4241,17936,3682,14352,5107,55862,834,3268,44389,2193,28026,7134,158492,8713,60743,3773,38675,126,2443,13297,318642,9651,53894,3178,5631,11521,26083,13250,92932,11035,120508,10573,33064,37112,1215850,19471,22451,1029,1494,13644,15355,2560,1392,15465,22288,14222,33922,13163,31363,662,3245,28626,172882,31085,186111,7163,25403,43279,131961
31,Under $1,617,276,486,1129,274,-131070,163,6345,324,2813,145,304,125,141,143,-4142,119,224,14278,40,1039,78,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,68,74,129,53,80,0,0,0,0,134,392,59,124,278,1387
31,"$1 under $25,000",21997,3689,13545,45837,16436,305512,18942,245763,2633,2205,776,1080,661,543,1895,13003,115,565,1620,531,3058,1647,16241,4228,24930,403,562,0,0,1040,16811,300,1041,619,825,769,1320,1013,3476,690,5999,628,1191,9157,53193,3770,1258,30,15,1897,626,216,78,9107,11584,9206,24765,8767,23191,0,0,6412,4478,7954,6819,1549,829,19618,50077
31,"$25,000 under $50,000",14628,6285,9090,41494,17351,518006,13389,440044,3650,2739,798,1217,671,766,1212,9695,130,558,707,481,4316,1696,28488,2823,22849,1327,7115,0,0,2826,45650,1584,2699,1067,1589,2297,4051,2812,9562,2248,19482,2011,3671,13604,219413,8188,7498,229,146,6267,5558,874,480,5662,9740,4942,9028,4343,8092,0,0,8566,18831,9209,21091,1712,2237,12865,40756
31,"$50,000 under $75,000",6618,4057,4287,18286,7169,407406,5761,319613,3070,2636,746,1343,645,843,745,5591,118,553,1738,428,4875,1378,33001,995,8008,910,11665,42,379,3256,61854,2353,6142,829,1420,2789,5381,3252,14617,2716,26455,2574,5536,6589,246451,3459,6075,259,279,2765,4588,574,319,569,786,0,0,0,0,32,61,5991,28335,6104,29991,1379,2941,5228,15787
31,"$75,000 under $100,000",3712,2856,2438,11046,4305,319896,3245,247018,2254,2020,626,1212,561,795,475,4360,101,454,1335,289,3963,991,29521,399,3013,559,8766,0,0,2583,58987,2126,8227,403,970,2329,5177,2582,15943,2262,26202,2144,6254,3706,209998,2070,4052,218,238,1621,2985,393,234,86,110,0,0,0,0,54,108,3612,26814,3638,28143,929,2622,2777,10184
31,"$100,000 under $200,000",3560,3161,2406,10849,4064,461511,3328,364327,2688,3412,885,2608,770,1816,521,9593,158,673,4330,352,6925,1217,44150,268,1943,475,8301,40,640,3112,91286,2834,20721,238,769,2905,7791,3112,31564,2759,36152,2774,10306,3556,325712,1810,2975,257,423,1094,1598,476,269,0,0,0,0,0,0,233,449,3545,53097,3546,55448,1257,6171,2294,10331
31,"$200,000 or more",501,437,430,1405,465,210313,403,82519,461,7719,265,10172,249,9448,116,17762,93,241,20381,72,3850,127,6195,0,0,99,2266,44,1424,480,44054,454,15064,22,58,432,2363,479,17770,360,6218,442,6106,500,161083,174,593,36,393,0,0,27,12,0,0,0,0,0,0,343,2627,500,41327,500,44227,278,10479,219,3439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Lake County,25078,10202,14374,51425,15153,961490,18317,666589,9470,17892,3761,12693,3233,7791,4686,55090,495,3374,18730,2335,32095,5746,125932,4302,35853,3874,38332,130,2625,8009,176449,5255,27304,2452,3225,7258,20339,7974,54203,6466,71425,5828,13563,17229,567932,6228,6675,753,665,3784,4329,571,263,4073,5208,5729,11640,4876,9954,283,1432,14983,82596,16934,92437,4486,12061,19056,49737
33,Under $1,825,314,624,1316,183,-46315,147,2804,397,1156,198,464,170,319,400,-2378,73,306,100,70,877,140,1540,32,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,123,143,74,85,0,0,0,0,162,276,81,97,311,779
33,"$1 under $25,000",11252,2349,5781,19686,5674,144283,7680,90378,2559,3607,1087,2597,894,1208,1922,12686,100,933,-362,593,3948,1872,19286,1937,13926,536,845,34,230,1337,22257,258,380,933,775,1102,2924,1313,4405,890,8382,782,1060,4637,26157,1101,333,59,22,511,158,56,14,2624,3067,4201,9052,3680,7874,0,0,3773,2442,5162,4664,1294,813,8940,18153
33,"$25,000 under $50,000",6231,2596,3579,13792,4542,223360,4919,152966,2244,3483,841,2693,722,1661,973,10271,98,673,340,613,6119,1476,27722,1243,12016,1421,8267,0,0,1944,32489,994,1706,865,983,1747,4008,1937,7323,1546,14304,1319,2135,5857,104878,2396,2054,197,133,1612,1484,221,100,1244,1877,1405,2445,1122,1995,0,0,4664,10576,5001,12575,1169,1693,5003,12625
33,"$50,000 under $75,000",3126,1965,1940,7423,2216,191970,2501,128155,1679,2568,637,1858,559,1061,583,6758,68,502,1012,464,6282,994,28215,600,5174,939,12259,29,331,1716,33798,1274,3614,416,865,1575,3969,1714,9115,1447,15010,1269,2368,3100,117396,1265,1865,174,127,886,1441,114,54,165,207,0,0,0,0,0,0,2944,14302,2999,15657,826,1813,2286,6297
33,"$75,000 under $100,000",1726,1352,1103,4335,1228,148974,1424,101569,1133,2166,393,1512,345,998,352,4731,61,361,1394,295,5226,602,20657,268,2479,516,8663,0,0,1281,29015,1098,4623,159,371,1198,3324,1279,8944,1109,12724,999,2237,1719,99178,721,1133,130,101,482,831,89,41,0,0,0,0,0,0,0,0,1695,13269,1701,14277,471,1419,1251,4405
33,"$100,000 under $200,000",1667,1421,1143,4261,1155,215071,1452,152925,1232,2935,471,1692,421,1137,370,10539,95,458,4396,256,6254,585,23650,222,2015,395,6959,38,721,1487,43558,1399,11097,79,231,1402,4655,1487,16893,1287,17250,1240,3766,1665,153996,653,945,166,214,293,415,91,54,0,0,0,0,0,0,91,216,1658,25700,1660,27424,529,2661,1135,5353
33,"$200,000 or more",251,205,204,612,155,84147,194,37792,226,1977,134,1877,122,1407,86,12483,0,141,11850,44,3389,77,4862,0,0,67,1339,29,1343,244,15332,232,5884,0,0,234,1459,244,7523,187,3755,219,1997,251,66327,92,345,27,68,0,0,0,0,0,0,0,0,0,0,192,1216,249,16307,249,17564,116,3565,130,2125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Lassen County,10224,4682,6166,21465,6776,487949,8310,375003,4251,5067,1361,2882,1199,1684,1488,14855,296,1084,7546,725,9230,2338,64259,1352,10806,1353,12320,40,766,3467,74436,2609,11903,778,1996,3155,6967,3453,22781,2927,28444,2717,7000,8069,308303,3437,4323,533,474,2057,2877,348,166,1105,1397,1671,3177,1425,2806,98,448,7333,42673,7764,45491,1866,4721,7974,20542
35,Under $1,210,80,162,310,32,-11671,42,907,98,158,46,70,41,29,85,-1073,36,56,90,0,0,46,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,29,36,0,0,74,165
35,"$1 under $25,000",3493,611,1884,5369,1572,43825,2634,30668,748,917,295,424,262,198,422,2330,62,236,-63,173,1172,527,5871,538,3590,129,228,0,0,272,4293,57,62,191,166,210,481,268,767,174,1433,155,218,1644,9776,416,124,21,8,142,56,0,0,633,684,1178,2373,1048,2166,0,0,1398,920,1685,1387,401,240,2874,5277
35,"$25,000 under $50,000",2404,904,1390,4920,1568,88265,1970,65280,835,802,280,381,239,235,318,2544,53,199,80,165,1315,571,12544,420,3877,458,2258,0,0,565,9768,316,511,227,958,495,840,558,2511,453,3579,389,643,2315,46346,975,891,107,76,623,628,108,46,359,542,471,781,377,640,0,0,1956,4872,2042,5435,404,540,1983,4891
35,"$50,000 under $75,000",1862,1116,1174,4465,1446,114771,1606,87081,983,1088,271,674,237,389,280,1939,62,226,509,162,1865,505,15952,211,1771,402,4433,0,0,890,15894,658,1690,215,423,800,1489,887,4023,752,6546,677,1373,1857,72980,858,1299,133,122,587,958,83,34,92,140,0,0,0,0,0,0,1753,8908,1772,9397,441,929,1416,3913
35,"$75,000 under $100,000",1166,971,765,3286,1142,100738,1060,81077,735,643,200,360,183,259,181,1408,40,152,384,108,1571,335,12500,105,848,208,2902,0,0,797,16975,691,2556,100,250,746,1667,797,4958,708,7221,667,1728,1164,67677,642,1112,129,109,434,804,94,51,21,31,0,0,0,0,0,0,1143,8631,1152,8985,283,658,881,2980
35,"$100,000 under $200,000",996,919,718,2871,946,124503,919,97862,770,996,220,404,193,269,171,2797,43,165,1839,117,3307,319,14903,78,720,132,2030,40,766,854,22683,804,5420,45,199,820,2083,854,8350,768,8481,754,2518,996,89756,514,837,143,159,271,431,63,35,0,0,0,0,0,0,36,66,990,14280,991,14794,288,1136,704,2844
35,"$200,000 or more",93,81,73,244,70,27518,79,12128,82,463,49,569,44,305,31,4910,0,50,4707,0,0,35,2026,0,0,24,469,0,0,89,4823,83,1664,0,0,84,407,89,2172,72,1184,75,520,93,21768,32,60,0,0,0,0,0,0,0,0,0,0,0,0,62,382,93,5062,93,5457,49,1218,42,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Los Angeles County,4413933,1370134,3154265,9199890,3166438,258250080,3567489,184952638,1552618,5401301,667035,5958649,587362,4215326,913304,12131337,2877,579601,13682496,244805,4503781,514809,11849053,501582,4446027,328658,4090432,33942,863077,1486771,53057093,1135695,13225456,299617,411854,1123683,5837910,1479928,20247130,1039381,16949824,1214576,5684684,3154232,171560869,1420245,1927341,88746,99780,714187,761945,170251,102984,842246,1121025,982732,2184004,824341,1765868,180136,1511286,2652791,35398069,3095577,37722152,789792,3563928,3457003,12712043
37,Under $1,106818,24300,78025,151127,28396,-11387548,24438,827182,39591,474513,25334,197295,22227,104969,32707,-433214,329,35242,433715,4788,116665,7289,110588,3009,30618,133,1739,209,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,426,0,0,133,132,0,0,5807,8635,12325,14050,8231,9014,306,4519,305,7434,16465,43876,7995,14616,52156,228024
37,"$1 under $25,000",1863592,276721,1315751,3326651,1109099,24290899,1374221,17595657,324163,294285,120211,220306,102245,117993,448217,3565261,298,99753,-53363,54878,334902,130178,1070562,211390,1724600,35790,68185,1438,8101,153748,2629035,40471,67434,94054,67392,101505,349554,150189,528167,93788,1140296,87092,132710,792887,4644575,304611,122331,2349,994,108048,35976,13426,5075,546091,685171,733223,1760928,623856,1430866,413,803,569361,376453,922361,933262,249851,165775,1505912,3478483
37,"$25,000 under $50,000",1066302,297135,759151,2362998,873461,38219045,944770,31743987,309141,305672,97736,243223,83766,139048,160285,1790383,305,82856,4990,48226,485478,114019,1765643,140516,1380077,91746,569876,2528,22163,297716,5535347,171617,300525,110689,125282,197156,686264,295348,1232943,186144,2253212,222283,442422,995632,18484710,495114,475768,12316,9440,289351,260344,52469,33608,250013,375538,237184,409026,192254,325988,316,824,762198,1832312,821264,2149185,165667,271946,893207,2458861
37,"$50,000 under $75,000",531262,211681,375488,1188278,412146,32564509,472720,26705277,259140,303113,94441,276100,82017,164568,87337,1050303,284,77149,38033,40376,558418,87032,2007379,61243,548030,68963,921097,2973,35073,295513,7688485,235192,741410,53222,90438,216675,806588,295069,1775753,202743,2679250,246636,584340,523866,19792959,234331,354587,19513,18907,151048,225089,30753,19030,34053,43881,0,0,0,0,2512,4184,487279,2547866,498013,2862935,114641,284007,414459,1322152
37,"$75,000 under $100,000",302793,162919,215395,719313,241882,26139075,269293,20878772,187740,273930,78045,260746,68764,163672,57004,792107,293,63570,76013,30459,550007,60863,1816550,34877,315639,46734,790313,2982,39905,233083,5972586,207111,1015517,21925,50238,174919,723478,232791,1897519,163039,2427575,197942,538024,300713,16923063,138315,225344,16254,16734,88208,140334,21909,13734,5095,6326,0,0,0,0,5992,11653,294611,2454159,297101,2612611,71642,241638,230197,914049
37,"$100,000 under $200,000",393748,280455,287476,1041409,358556,53279730,353932,41483515,298352,629693,151844,673745,136826,446254,87821,1899174,689,126938,429034,46390,1243187,86846,3393692,42218,373638,60293,1159003,9331,171744,358811,12764448,338477,2926779,15954,48924,301056,1599701,358690,4783263,278112,5084298,323046,1177728,392251,36420010,180074,245309,28025,32830,77399,100070,39143,23990,1187,1474,0,0,0,0,47629,108667,390237,6418890,391375,6761470,115009,636215,277518,1520454
37,"$200,000 or more",149418,116923,122979,410114,142898,95144370,128115,45718248,134491,3120095,99424,4087234,91517,3078822,39933,3467323,679,94093,12754074,19688,1215124,28582,1684639,8329,73425,24999,580219,14481,580968,147900,18467192,142827,8173791,3773,29580,132372,1672325,147841,10029485,115555,3365193,137577,2809460,148883,75295552,67492,503576,10289,20875,0,0,12551,7547,0,0,0,0,0,0,122968,1380636,148800,21760955,148998,22358813,64987,1949731,83554,2790020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Madera County,58909,23762,39423,153633,54720,2204044,49342,1679391,17746,38346,5954,22878,5081,15141,7880,93082,968,4991,65230,3667,52626,9209,213396,9677,70649,5993,64586,175,2901,15305,354076,10667,61375,4201,6265,13840,32666,15258,107550,12760,138703,12055,36473,37756,1242637,18038,19727,1200,1718,12175,13215,1663,845,19603,30187,14189,34253,12773,30562,665,3854,29498,183776,32698,202273,8621,33608,48232,138250
39,Under $1,1050,475,828,1890,411,-143564,230,6010,501,5470,273,696,238,339,435,-3761,140,370,12379,81,694,145,2027,41,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,123,122,185,80,107,0,0,0,0,214,442,110,176,432,1174
39,"$1 under $25,000",29272,5334,18885,70300,23495,404394,24607,323640,3903,3836,1274,2430,1027,1050,3115,22827,148,1090,-703,903,5189,2452,23686,4436,26585,666,1095,24,140,1649,25594,392,543,1099,872,1373,2850,1620,4687,1160,10372,1001,1595,10661,57719,3890,1333,54,25,2244,680,153,52,13683,19169,9737,25721,9070,23350,0,0,7434,4790,9410,8083,2015,1282,25844,61552
39,"$25,000 under $50,000",14172,6699,9830,40877,16580,500959,12170,386148,4136,4016,1134,2833,968,1467,1759,20871,143,916,1112,846,8219,2347,42496,2940,24285,2066,11804,0,0,3511,59249,1817,3000,1566,1966,3098,5968,3499,12241,2881,26132,2538,4804,12732,203015,7110,6238,302,283,5169,4528,538,277,5198,9933,4330,8347,3623,7105,0,0,8421,17960,9252,21718,2133,3083,11944,37423
39,"$50,000 under $75,000",6488,4414,4412,18085,6720,397407,5541,295055,3424,4030,1070,2429,900,1355,1012,11444,129,819,1804,677,9119,1704,43261,1278,10808,1419,18560,22,205,3557,69341,2522,6904,962,1752,3219,6640,3554,16919,3010,30319,2842,6550,6452,232455,3291,5434,285,281,2491,4171,379,203,588,871,0,0,0,0,34,74,5825,25987,5974,28515,1656,3784,4812,14234
39,"$75,000 under $100,000",3696,3046,2426,10521,3643,318435,3147,230765,2424,3075,836,2865,723,1759,692,9934,117,658,1599,507,9767,1172,37630,577,4929,867,14962,35,572,2737,61182,2319,9270,367,835,2532,5640,2737,17177,2402,26899,2260,6367,3688,208218,1906,3430,218,250,1356,2482,289,159,62,91,0,0,0,0,20,24,3610,26267,3635,28507,1077,3432,2616,8871
39,"$100,000 under $200,000",3613,3236,2504,10311,3403,470325,3155,336999,2803,5946,1061,3311,936,2195,712,17733,187,836,5286,553,15029,1199,52078,382,3551,803,14365,57,927,3252,93837,3050,22952,176,747,3075,8418,3249,34173,2861,36955,2877,10634,3608,335128,1615,2677,270,462,915,1354,279,143,0,0,0,0,0,0,171,409,3595,55133,3599,58836,1285,7384,2320,10314
39,"$200,000 or more",618,558,538,1649,468,256088,492,100774,555,11973,306,8314,289,6976,155,14034,104,302,43753,100,4609,190,12218,23,207,172,3800,37,1057,599,44873,567,18706,31,93,543,3150,599,22353,446,8026,537,6523,615,206102,226,615,71,417,0,0,25,11,0,0,0,0,0,0,440,3347,613,53639,614,56172,345,14467,264,4682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Marin County,131385,50229,85332,244500,66534,15374057,91551,8618852,73881,380145,54505,847063,49155,616421,35884,1087930,388,48515,1918211,18179,511024,24302,698883,10877,109366,22499,334429,5244,137942,66882,3456596,50445,1090048,13893,18395,54166,458505,66430,1591645,45807,988257,55558,382312,100553,11648324,41584,83388,4243,5726,12016,13329,5430,2871,8655,11185,10664,15092,7756,10991,16871,177553,93069,2734356,102535,2913952,36489,280623,85974,512912
41,Under $1,5579,1380,4542,7636,1678,-771376,1310,49903,3171,25682,2783,21484,2458,13842,2236,-37249,50,3419,57805,530,15054,542,8874,133,1477,0,0,35,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,0,0,0,0,0,373,572,558,577,377,353,37,269,0,0,1185,3652,547,1323,2180,15788
41,"$1 under $25,000",38822,4150,22576,48857,10250,433610,24279,261824,12151,16338,9340,26789,8143,15256,9195,82264,35,7634,-1237,2814,19706,4124,33710,2808,27444,1828,3847,173,1038,7587,141113,1310,3838,4828,2789,4168,20669,7208,28344,3125,42588,3817,5186,16500,99281,4471,1429,74,31,973,348,138,46,4517,5452,8257,11720,6110,8727,0,0,13279,9248,19127,21170,7516,6146,26330,37393
41,"$25,000 under $50,000",22530,5387,13465,39500,10228,823848,16247,528860,9836,19786,6410,30645,5660,18555,5338,99875,44,5257,3518,2733,30444,4076,71839,2462,27318,4644,33206,368,3960,7017,163176,3197,8373,3471,3570,5455,27404,6978,40862,4381,60770,5344,9680,20581,431418,7461,5746,283,219,3554,3263,616,302,2814,3982,1849,2795,1269,1911,20,77,17675,48215,19149,63427,5748,11422,16255,37090
41,"$50,000 under $75,000",15399,5209,9771,27352,6487,952091,10989,580702,9266,23233,6191,36941,5505,23402,3924,92954,36,5161,7597,2741,43325,3878,99544,1461,14195,4207,59584,423,4852,8285,215736,5642,20659,2432,3416,6621,36462,8273,62875,5474,82366,6804,14741,14807,592296,5582,5911,481,468,2534,3521,626,316,639,794,0,0,0,0,53,114,14015,81991,14599,96820,4810,13967,10371,31335
41,"$75,000 under $100,000",11163,5553,7297,22089,5308,969010,8214,588008,7782,20029,5338,38248,4802,24418,3161,82857,25,4578,13272,2328,50295,3091,103479,1053,10124,3338,58910,416,6187,8361,234031,6816,35993,1386,3104,6503,39246,8352,81038,5454,91291,6973,16178,10978,632162,4866,5784,553,646,2139,3040,574,305,221,279,0,0,0,0,137,242,10622,93978,10836,107559,3581,13935,7473,30318
41,"$100,000 under $200,000",21889,15176,14994,52442,15349,3077884,17470,1981722,17163,55595,12464,108214,11344,75556,6902,264974,88,10901,59337,4478,146388,5680,238684,2019,19922,5569,112814,1434,28666,19727,768082,18101,170698,1373,3207,16840,126975,19717,307852,14730,312687,17640,52943,21750,2100045,10478,11396,1587,2002,2816,3157,1869,1013,91,106,0,0,0,0,3019,7944,21528,374085,21674,413149,7341,46398,14424,94409
41,"$200,000 or more",16003,13374,12687,46624,17234,9888990,13042,4627833,14512,219482,11979,584742,11243,445392,5128,502255,110,11565,1777919,2555,205812,2911,142753,941,8886,2913,66068,2395,92635,15905,1934458,15379,850487,403,2309,14579,207749,15902,1070674,12643,398555,14980,283584,15937,7793122,8688,53109,1265,2360,0,0,1607,889,0,0,0,0,0,0,13605,168907,15950,2126839,15965,2208175,6946,187432,8941,266579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Mariposa County,7919,3557,4130,15120,3724,343700,5824,225139,3581,6016,1456,5810,1263,3835,1451,14710,216,1178,7029,872,12299,2095,51711,1247,9175,1398,14573,38,589,2492,55279,1663,8417,744,1070,2248,6171,2484,16762,1908,21523,1945,5146,5922,212537,1971,2147,250,262,996,1243,182,82,802,1052,1280,2392,1059,1977,101,482,5387,30976,5896,33735,1536,4357,5903,13775
43,Under $1,200,89,149,306,24,-7727,34,738,99,283,51,58,40,29,99,-972,28,59,74,0,0,37,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,20,21,65,238
43,"$1 under $25,000",3207,713,1468,4857,1087,41555,2221,26121,894,1181,350,666,284,348,510,3268,41,293,-1,272,1847,603,6167,535,3154,155,226,0,0,363,6050,70,82,247,278,302,822,356,1265,209,1939,219,361,1518,9475,311,108,0,0,105,38,0,0,497,558,972,1862,821,1581,0,0,1297,895,1657,1458,371,202,2503,4288
43,"$25,000 under $50,000",2050,809,1051,3934,1011,73895,1600,49945,881,1179,316,731,273,422,319,3155,37,253,445,207,2069,533,10904,390,3291,489,2878,0,0,520,9101,249,504,254,303,444,1002,519,1979,369,3417,406,952,1947,38366,640,511,64,41,352,334,80,34,260,437,308,530,238,396,0,0,1693,4188,1780,4736,364,490,1664,3512
43,"$50,000 under $75,000",1060,725,606,2435,645,64763,809,41478,646,992,272,889,240,554,211,1475,39,199,485,153,2037,395,11644,174,1477,339,4472,0,0,519,9937,355,983,151,237,471,1151,519,2576,413,4286,403,955,1057,40387,419,573,69,58,243,406,34,15,45,57,0,0,0,0,0,0,1006,4913,1026,5280,307,524,749,2029
43,"$75,000 under $100,000",673,566,364,1675,430,58125,549,38982,482,896,197,655,178,417,147,1625,24,142,463,121,2130,246,9034,92,785,220,3560,0,0,466,10023,407,1615,57,146,439,1106,466,3080,396,4358,378,1021,672,39560,303,433,51,55,176,290,29,16,0,0,0,0,0,0,0,0,666,5225,668,5557,184,479,486,1518
43,"$100,000 under $200,000",632,569,410,1675,472,80995,538,54857,494,878,209,1155,193,669,136,3352,47,173,1329,119,4216,247,11352,56,468,159,2746,38,589,531,15008,498,3520,35,106,504,1519,531,5452,452,6014,456,1259,631,58741,261,383,66,108,120,175,39,17,0,0,0,0,0,0,37,65,628,9652,629,10285,239,1232,390,1689
