County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
7,"$75,000 under $100,000",353,318,250,1008,332,30359,307,21464,225,300,115,243,110,204,65,612,53,76,182,47,615,79,1644,45,305,76,1441,0,0,168,2806,163,798,0,0,146,165,168,1014,132,861,129,419,353,21737,213,406,63,59,120,226,35,19,0,0,0,0,0,0,0,0,350,2667,350,3015,103,590,250,795
7,"$100,000 under $200,000",268,236,214,783,277,34306,232,20014,203,480,116,387,111,343,63,1325,83,84,1285,53,933,67,1701,0,0,78,1642,0,0,181,3668,178,1421,0,0,153,211,181,1695,147,994,156,645,268,26782,162,274,38,37,72,118,28,13,0,0,0,0,0,0,0,0,268,4342,268,4986,138,1588,145,996
7,"$200,000 or more",40,37,38,103,26,17490,34,3235,38,471,28,1785,25,1747,0,0,0,24,2678,0,0,0,0,0,0,0,0,0,0,32,1423,32,907,0,0,25,60,32,977,0,0,29,351,40,15596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,127,40,3660,40,3922,25,1220,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Blackford County,5885,2707,3659,11759,3380,217466,4674,156430,2307,2926,989,2139,904,1532,700,4437,219,640,1625,718,6545,1525,20483,901,6654,823,7691,0,0,860,14986,797,3110,48,42,770,963,856,4359,637,3803,601,2701,4116,128643,1807,1939,341,239,993,1215,102,44,777,910,1222,2511,1065,2274,30,112,3610,17128,3965,18495,718,1699,4819,12078
9,Under $1,66,30,51,107,0,-1299,0,0,30,40,0,0,0,0,23,-328,0,22,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46
9,"$1 under $25,000",2777,621,1627,4230,1096,33285,1957,21041,785,733,333,348,297,192,259,1300,68,176,-115,293,1517,696,5564,438,3157,150,195,0,0,103,1459,69,71,27,15,73,69,99,164,43,205,56,135,1105,6660,311,102,35,11,111,41,0,0,490,512,873,1914,789,1766,0,0,904,605,1180,895,208,100,2265,4365
9,"$25,000 under $50,000",1472,726,929,3204,978,52602,1289,39828,554,695,232,410,214,284,173,675,46,151,101,182,1542,359,5045,254,2030,339,1991,0,0,183,2498,168,302,21,27,157,165,183,517,129,657,104,271,1443,26537,659,547,99,56,381,362,38,15,242,346,349,597,276,508,0,0,1184,2613,1246,2873,171,213,1295,3572
9,"$50,000 under $75,000",849,669,573,2217,693,51693,771,39856,441,413,179,358,162,262,129,772,45,127,213,122,1404,248,4582,137,904,185,2506,0,0,188,3082,185,517,0,0,174,186,188,743,153,880,128,441,847,33343,441,645,91,58,289,461,33,15,45,52,0,0,0,0,0,0,806,3814,821,4044,144,269,703,2042
9,"$75,000 under $100,000",421,381,260,1171,363,36075,389,27951,274,317,115,179,109,126,64,379,26,65,203,75,917,125,2894,50,378,82,1638,0,0,183,3037,180,715,0,0,178,204,183,976,157,925,135,536,421,26045,235,389,71,64,144,253,31,14,0,0,0,0,0,0,0,0,416,3312,418,3528,84,229,337,1144
9,"$100,000 under $200,000",268,251,192,749,230,33463,245,23206,192,224,106,316,99,188,52,1639,34,79,587,46,1165,97,2398,22,185,67,1361,0,0,172,3457,164,978,0,0,161,250,172,1317,155,1136,149,812,268,26173,161,256,45,50,68,98,0,0,0,0,0,0,0,0,30,112,268,4278,268,4573,111,888,188,909
9,"$200,000 or more",32,29,27,81,20,11647,23,4548,31,504,24,528,23,480,0,0,0,20,674,0,0,0,0,0,0,0,0,0,0,31,1453,31,527,0,0,27,89,31,642,0,0,29,506,32,9885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2506,32,2582,0,0,0,0
