County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
9,Baldwin County,17114,4946,10965,34211,11290,651711,13453,447247,4682,8863,2271,8482,2068,6512,3257,14911,212,1486,5636,1179,16088,4087,111350,1809,15449,2535,30740,69,1028,5021,98020,4266,15572,547,642,4238,8686,5003,26828,3752,29424,4359,19038,11825,381282,5432,5430,791,654,2405,2386,929,531,3886,4705,5626,14917,5232,13634,141,613,9397,55125,10841,59557,2583,6325,14075,44509
9,Under $1,240,72,162,333,50,-16610,65,2122,82,183,63,149,60,77,100,-1311,0,83,132,0,0,28,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0,0,115,421
9,"$1 under $25,000",8603,851,5402,15557,5661,116502,6768,87960,1050,1053,418,580,372,376,1617,3803,43,274,-93,308,1822,1187,12469,1217,10482,324,511,26,186,713,9572,378,315,225,242,456,628,698,1418,426,2714,532,1557,3693,19900,1594,617,75,31,461,151,161,62,2925,3467,4536,13038,4286,12001,0,0,2380,1487,3565,2865,649,371,7648,24104
9,"$25,000 under $50,000",4008,1022,2506,8109,2727,141279,3245,105205,1026,1416,389,745,348,486,642,-95,36,235,315,251,2348,1101,23748,367,3105,833,5494,0,0,1378,21085,1174,1906,160,154,1059,1404,1376,3925,987,6155,1172,3720,3880,69299,1919,1922,247,189,943,804,381,239,866,1119,1090,1879,946,1633,0,0,2884,6536,3086,7130,579,679,3413,9566
9,"$50,000 under $75,000",1889,980,1233,4108,1171,115904,1484,77511,898,1638,421,1171,380,816,324,1254,34,261,389,200,2425,723,22370,119,901,591,8323,0,0,1068,19535,965,2625,78,83,937,1642,1067,4751,806,5779,938,3581,1880,73367,844,1247,190,159,500,696,164,97,95,119,0,0,0,0,0,0,1780,9091,1804,9524,476,896,1411,4135
9,"$75,000 under $100,000",1103,886,719,2737,727,95227,856,59603,677,1261,368,1284,339,974,227,1869,29,211,646,186,2594,499,20181,56,499,370,7069,0,0,751,15525,686,2712,46,67,723,1518,751,4592,638,5190,682,2838,1102,65805,520,858,127,121,308,473,127,73,0,0,0,0,0,0,0,0,1089,8653,1095,9131,324,757,776,2593
9,"$100,000 under $200,000",1077,965,773,2839,791,140642,879,83755,783,2051,480,2569,439,2102,280,4598,70,315,2284,187,4852,474,26835,50,462,357,7797,22,279,920,23310,877,5294,38,96,881,2570,920,8351,748,7109,854,5144,1076,105095,467,665,126,128,193,262,96,60,0,0,0,0,0,0,29,44,1070,17553,1073,18457,455,2143,619,2527
9,"$200,000 or more",194,170,170,528,163,58767,156,31091,166,1261,132,1984,130,1681,67,4793,0,107,1963,47,2047,75,5334,0,0,60,1546,21,563,191,8993,186,2720,0,0,182,924,191,3791,147,2477,181,2198,194,47816,88,121,26,26,0,0,0,0,0,0,0,0,0,0,112,569,194,11805,194,12414,100,1479,93,1163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Banks County,6915,3474,4712,15959,5381,255972,5731,199917,1995,5100,645,2108,546,1622,1306,6779,430,534,3961,468,5489,1195,20877,774,5048,709,6927,0,0,1923,37513,1643,5922,235,208,1746,4906,1912,11509,1604,13503,1437,5312,4750,138116,2213,2676,275,200,1420,1687,228,99,1485,2061,1909,4458,1674,3783,32,141,3971,17799,4697,19837,907,2378,5752,16441
11,Under $1,139,77,117,251,38,-4153,38,687,57,161,24,20,21,16,68,-736,36,32,-18,0,0,22,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,32,34,0,0,47,129
11,"$1 under $25,000",3143,860,2054,6016,2030,40401,2392,29263,569,855,152,186,117,116,623,4112,114,130,-34,160,900,404,3393,353,2274,92,185,0,0,237,3276,116,132,99,53,196,496,230,719,164,1252,137,264,1231,6637,360,118,0,0,168,60,0,0,916,1151,1351,3437,1231,2957,0,0,970,584,1516,1351,303,187,2685,6480
