CBSACODE,CBSATITLE,CBSASTATUS,agi_stub,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
10220,"Ada, OK Micro Area",Micropolitan Statistical Area,7,279.0,234.0,247.0,737.0,224.0,109680.0,227.0,48650.0,236.0,4070.0,157.0,2821.0,149.0,2514.0,122.0,8713.0,75.0,152.0,4478.0,42.0,1578.0,63.0,2947.0,0.0,0.0,80.0,1609.0,20.0,920.0,270.0,20734.0,242.0,4361.0,22.0,98.0,239.0,605.0,269.0,5150.0,170.0,2362.0,232.0,4413.0,276.0,86293.0,127.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,677.0,277.0,22493.0,277.0,23436.0,146.0,4530.0,131.0,3475.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,0,44644.0,20241.0,27008.0,89848.0,27273.0,1957399.0,35955.0,1388710.0,16959.0,24252.0,7717.0,24392.0,6778.0,17865.0,5997.0,44189.0,1086.0,5711.0,18565.0,5239.0,61504.0,12289.0,228750.0,7758.0,64274.0,6616.0,71482.0,126.0,1672.0,13212.0,238225.0,10746.0,39367.0,2109.0,1911.0,12476.0,35098.0,13180.0,80687.0,11294.0,87430.0,10554.0,32327.0,32706.0,1230674.0,15090.0,20934.0,7619.0,10301.0,1536.0,746.0,3154.0,2072.0,7574.0,15236.0,6619.0,13590.0,5141.0,6299.0,356.0,1498.0,28905.0,172702.0,31537.0,184545.0,6899.0,17412.0,35159.0,91161.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,1,808.0,229.0,507.0,1157.0,167.0,-20995.0,161.0,2802.0,305.0,748.0,197.0,466.0,171.0,344.0,205.0,-1341.0,66.0,289.0,768.0,65.0,482.0,141.0,1036.0,21.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,103.0,58.0,85.0,28.0,41.0,0.0,0.0,0.0,0.0,87.0,92.0,42.0,25.0,412.0,860.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,2,18907.0,3370.0,10466.0,26959.0,7291.0,221575.0,13589.0,135459.0,5044.0,5006.0,1967.0,2777.0,1723.0,1488.0,2034.0,9769.0,241.0,1434.0,-1115.0,1655.0,8057.0,4346.0,37309.0,2951.0,25151.0,1105.0,1775.0,0.0,0.0,1540.0,20330.0,569.0,502.0,836.0,441.0,1303.0,2976.0,1524.0,4152.0,979.0,5758.0,1035.0,2042.0,8113.0,46368.0,2365.0,816.0,644.0,237.0,114.0,36.0,257.0,90.0,5476.0,11673.0,4890.0,10606.0,3060.0,3332.0,25.0,32.0,6496.0,4088.0,8375.0,6055.0,1626.0,741.0,15107.0,27660.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,3,9984.0,4454.0,6192.0,20988.0,6311.0,362761.0,8578.0,249892.0,3565.0,4477.0,1524.0,3540.0,1324.0,2270.0,1269.0,7511.0,214.0,1052.0,295.0,1253.0,10656.0,3052.0,54575.0,2124.0,18566.0,2316.0,14476.0,0.0,0.0,2647.0,37102.0,1976.0,3072.0,596.0,480.0,2432.0,5728.0,2641.0,9780.0,2176.0,13746.0,1849.0,4153.0,9655.0,184344.0,4419.0,3960.0,2256.0,2198.0,327.0,154.0,787.0,456.0,2025.0,3460.0,1671.0,2899.0,1714.0,2512.0,0.0,0.0,7850.0,18368.0,8401.0,20589.0,1424.0,1631.0,8516.0,22782.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,4,6780.0,4821.0,4474.0,17067.0,5399.0,419143.0,6121.0,308748.0,3182.0,3593.0,1449.0,3359.0,1270.0,2202.0,1085.0,5910.0,233.0,968.0,1005.0,929.0,11105.0,2083.0,49480.0,1404.0,11429.0,1516.0,21556.0,51.0,375.0,3099.0,48785.0,2698.0,6706.0,348.0,396.0,2969.0,7382.0,3093.0,15256.0,2767.0,20221.0,2468.0,5941.0,6774.0,269057.0,3530.0,5573.0,2139.0,3557.0,374.0,178.0,831.0,535.0,0.0,0.0,0.0,0.0,310.0,374.0,0.0,0.0,6434.0,31235.0,6540.0,33265.0,1411.0,2705.0,5360.0,15765.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,5,4135.0,3637.0,2665.0,11713.0,3923.0,356045.0,3783.0,267982.0,2208.0,2817.0,1056.0,3416.0,932.0,2638.0,684.0,5601.0,148.0,767.0,792.0,650.0,10912.0,1378.0,38845.0,770.0,5572.0,898.0,17197.0,0.0,0.0,2591.0,46635.0,2359.0,8187.0,187.0,298.0,2520.0,6930.0,2589.0,16876.0,2371.0,19122.0,2173.0,6161.0,4134.0,249096.0,2424.0,4445.0,1536.0,2728.0,369.0,195.0,619.0,422.0,0.0,0.0,0.0,0.0,29.0,40.0,0.0,0.0,4102.0,30862.0,4108.0,32534.0,951.0,2177.0,3181.0,11128.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,6,3615.0,3362.0,2373.0,10793.0,3795.0,461287.0,3358.0,347567.0,2294.0,3443.0,1264.0,5668.0,1122.0,4528.0,606.0,9608.0,155.0,968.0,3560.0,617.0,16293.0,1164.0,40440.0,488.0,3369.0,688.0,14503.0,48.0,628.0,2949.0,65422.0,2773.0,14408.0,142.0,296.0,2881.0,9735.0,2947.0,25510.0,2708.0,24403.0,2673.0,9446.0,3615.0,348770.0,2150.0,3381.0,1044.0,1581.0,326.0,170.0,598.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,157.0,3610.0,56609.0,3612.0,59423.0,1243.0,5910.0,2370.0,10268.0
10300,"Adrian, MI Micro Area",Micropolitan Statistical Area,7,415.0,368.0,331.0,1171.0,387.0,157583.0,365.0,76260.0,361.0,4168.0,260.0,5166.0,236.0,4395.0,114.0,7131.0,29.0,233.0,13260.0,70.0,3999.0,125.0,7065.0,0.0,0.0,93.0,1975.0,27.0,669.0,386.0,19951.0,371.0,6492.0,0.0,0.0,371.0,2347.0,386.0,9113.0,293.0,4180.0,356.0,4584.0,415.0,133039.0,202.0,2759.0,0.0,0.0,26.0,13.0,62.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1309.0,413.0,31540.0,414.0,32587.0,202.0,4223.0,213.0,2698.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,0,337382.0,117890.0,170176.0,626666.0,186714.0,17153936.0,279340.0,12750207.0,126020.0,207823.0,70951.0,304650.0,63510.0,222317.0,46490.0,511504.0,1104.0,49776.0,362565.0,34505.0,472304.0,70928.0,1408853.0,31054.0,264186.0,39184.0,403720.0,1647.0,28620.0,115267.0,2344153.0,102344.0,620160.0,9134.0,11811.0,104161.0,362091.0,114839.0,1004927.0,94552.0,706631.0,90294.0,311614.0,260561.0,11500673.0,112879.0,136773.0,51217.0,66136.0,9674.0,4674.0,22499.0,16388.0,55248.0,112954.0,48351.0,98400.0,35108.0,42656.0,8854.0,50132.0,234613.0,1956510.0,251839.0,2054314.0,53743.0,185322.0,271316.0,740739.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,1,4722.0,1003.0,3029.0,6001.0,1051.0,-198072.0,1087.0,24826.0,1525.0,7920.0,1391.0,5528.0,1256.0,3493.0,1273.0,-15243.0,40.0,1783.0,3407.0,280.0,4385.0,427.0,4245.0,88.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,387.0,288.0,261.0,170.0,268.0,0.0,0.0,0.0,0.0,516.0,1054.0,231.0,287.0,2140.0,7332.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,2,135014.0,16103.0,60793.0,181289.0,47889.0,1632705.0,103269.0,1142119.0,30265.0,28562.0,15187.0,23324.0,13212.0,13020.0,16617.0,111034.0,219.0,9934.0,-6084.0,9517.0,49028.0,21569.0,195644.0,12969.0,104436.0,5670.0,9692.0,57.0,278.0,9958.0,128030.0,4305.0,5112.0,4085.0,3809.0,7436.0,19248.0,9676.0,29475.0,5971.0,34118.0,5911.0,9854.0,64990.0,397261.0,18539.0,7056.0,4491.0,1712.0,788.0,256.0,1272.0,502.0,41838.0,91293.0,37460.0,80452.0,22853.0,25556.0,39.0,109.0,52425.0,35560.0,65720.0,54015.0,13226.0,6685.0,112432.0,207739.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,3,85112.0,23587.0,43795.0,153222.0,42220.0,3093655.0,73437.0,2392404.0,28182.0,29872.0,13770.0,27881.0,12068.0,17265.0,9180.0,72693.0,274.0,8707.0,-901.0,8810.0,77699.0,19142.0,335150.0,8962.0,79375.0,14480.0,87511.0,123.0,743.0,25401.0,317745.0,21563.0,40934.0,2975.0,3914.0,21581.0,51128.0,25312.0,97869.0,20007.0,112386.0,16937.0,30609.0,83282.0,1749058.0,33756.0,30649.0,16558.0,16692.0,2100.0,1032.0,5689.0,3558.0,13008.0,21274.0,10603.0,17687.0,10213.0,14539.0,0.0,0.0,72093.0,189691.0,74849.0,205700.0,12323.0,14933.0,72413.0,170697.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,4,48613.0,25701.0,26759.0,107400.0,32538.0,2983934.0,43002.0,2307593.0,23286.0,27539.0,12370.0,32064.0,11014.0,20892.0,7221.0,62368.0,204.0,8188.0,3755.0,6362.0,81225.0,12754.0,304674.0,4734.0,41288.0,8857.0,118124.0,182.0,1563.0,26726.0,409056.0,25005.0,78109.0,1174.0,2260.0,24337.0,67615.0,26691.0,150492.0,22591.0,147499.0,20523.0,44517.0,48448.0,1969333.0,23531.0,34175.0,13588.0,21230.0,1882.0,867.0,5672.0,3998.0,0.0,0.0,0.0,0.0,1665.0,2023.0,184.0,179.0,46577.0,248654.0,47133.0,262461.0,9644.0,17685.0,38867.0,112172.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,5,27793.0,20823.0,14924.0,72155.0,23381.0,2399410.0,25182.0,1872701.0,16207.0,23283.0,9483.0,28171.0,8524.0,19408.0,4786.0,53020.0,140.0,6404.0,7113.0,4145.0,73769.0,7864.0,222491.0,2383.0,20862.0,4983.0,85429.0,182.0,1746.0,19978.0,368147.0,19165.0,86245.0,474.0,799.0,18955.0,62653.0,19967.0,150683.0,17659.0,132780.0,16695.0,41510.0,27753.0,1682790.0,15741.0,26400.0,9059.0,15629.0,1962.0,980.0,4127.0,3093.0,0.0,0.0,0.0,0.0,182.0,235.0,305.0,338.0,27507.0,224590.0,27584.0,236022.0,6072.0,15468.0,21669.0,76907.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,6,28463.0,23960.0,15242.0,82848.0,30287.0,3731772.0,26308.0,2929485.0,19822.0,36362.0,13237.0,58401.0,12179.0,42526.0,5513.0,110406.0,173.0,9815.0,28279.0,4300.0,115392.0,7589.0,268300.0,1707.0,15313.0,4169.0,79143.0,577.0,9048.0,25635.0,625624.0,24901.0,187397.0,361.0,843.0,24584.0,103895.0,25627.0,296461.0,22371.0,198538.0,23088.0,78567.0,28434.0,2774199.0,17250.0,25825.0,7521.0,10873.0,2539.0,1326.0,4630.0,4010.0,0.0,0.0,0.0,0.0,25.0,35.0,2225.0,4266.0,28364.0,468627.0,28386.0,489731.0,8473.0,37856.0,19940.0,92798.0
10420,"Akron, OH Metro Area",Metropolitan Statistical Area,7,7665.0,6713.0,5634.0,23751.0,9348.0,3510532.0,7055.0,2081079.0,6733.0,54285.0,5513.0,129281.0,5257.0,105713.0,1900.0,117226.0,54.0,4945.0,326996.0,1091.0,70806.0,1583.0,78349.0,211.0,2098.0,1025.0,23821.0,526.0,15242.0,7569.0,495551.0,7405.0,222363.0,65.0,186.0,7268.0,57552.0,7566.0,279947.0,5953.0,81310.0,7140.0,106557.0,7654.0,2928032.0,4062.0,12668.0,0.0,0.0,403.0,213.0,1109.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,6101.0,45240.0,7647.0,789388.0,7651.0,805331.0,3774.0,92408.0,3855.0,73094.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,0,26679.0,11141.0,12399.0,54964.0,17172.0,998731.0,21265.0,707934.0,8446.0,14619.0,3485.0,10178.0,2941.0,7469.0,3587.0,24001.0,418.0,2382.0,10266.0,1925.0,22915.0,6464.0,148964.0,1656.0,13048.0,3287.0,31208.0,45.0,598.0,4288.0,78736.0,3025.0,10684.0,1006.0,1308.0,3815.0,5188.0,4248.0,17731.0,3421.0,28391.0,3147.0,13264.0,18904.0,594165.0,8251.0,8403.0,4547.0,5233.0,970.0,496.0,925.0,770.0,7392.0,17023.0,6666.0,15464.0,5083.0,6411.0,119.0,393.0,16060.0,84136.0,17752.0,89939.0,3952.0,10895.0,21596.0,61284.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,1,348.0,113.0,209.0,513.0,63.0,-12080.0,50.0,957.0,124.0,351.0,51.0,101.0,45.0,58.0,139.0,-2587.0,36.0,80.0,-21.0,0.0,0.0,38.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,71.0,27.0,43.0,137.0,277.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,2,12941.0,2533.0,6029.0,22111.0,6957.0,167828.0,9984.0,125222.0,2405.0,2928.0,889.0,1165.0,705.0,613.0,1649.0,9502.0,108.0,570.0,-70.0,566.0,3120.0,1918.0,20914.0,889.0,6437.0,377.0,497.0,0.0,0.0,537.0,6917.0,159.0,98.0,297.0,179.0,395.0,450.0,516.0,806.0,332.0,2227.0,316.0,667.0,5741.0,35246.0,1821.0,569.0,602.0,213.0,126.0,40.0,70.0,25.0,5436.0,13485.0,4979.0,12344.0,3369.0,3943.0,0.0,0.0,4590.0,3202.0,5943.0,4947.0,1028.0,527.0,11007.0,26783.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,3,6866.0,3287.0,3069.0,15577.0,5228.0,245135.0,5653.0,184873.0,2183.0,2962.0,833.0,1297.0,686.0,801.0,758.0,4734.0,94.0,522.0,382.0,504.0,3691.0,1749.0,37589.0,456.0,3825.0,1308.0,6763.0,0.0,0.0,988.0,14400.0,595.0,770.0,320.0,423.0,846.0,861.0,976.0,2133.0,749.0,5139.0,632.0,1763.0,6643.0,120360.0,3342.0,3005.0,2086.0,1975.0,348.0,166.0,295.0,215.0,1925.0,3521.0,1667.0,3110.0,1563.0,2282.0,0.0,0.0,5115.0,11479.0,5381.0,12673.0,985.0,1136.0,5856.0,17895.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,4,3165.0,2283.0,1481.0,7907.0,2391.0,194000.0,2645.0,138917.0,1543.0,2082.0,607.0,1321.0,524.0,845.0,432.0,3009.0,73.0,443.0,887.0,354.0,3925.0,1191.0,33044.0,193.0,1650.0,802.0,9899.0,45.0,598.0,931.0,15656.0,692.0,1434.0,199.0,265.0,844.0,1014.0,928.0,2808.0,776.0,6155.0,702.0,2678.0,3161.0,125939.0,1520.0,2390.0,1030.0,1694.0,265.0,153.0,227.0,184.0,0.0,0.0,0.0,0.0,151.0,186.0,0.0,0.0,3010.0,14884.0,3035.0,15721.0,744.0,1325.0,2414.0,7194.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,5,1754.0,1471.0,794.0,4632.0,1374.0,150939.0,1528.0,108585.0,1046.0,1468.0,448.0,1041.0,390.0,648.0,284.0,2016.0,41.0,276.0,1027.0,222.0,3331.0,791.0,25755.0,73.0,705.0,417.0,6941.0,0.0,0.0,755.0,13815.0,615.0,1887.0,103.0,181.0,707.0,959.0,752.0,3142.0,658.0,5567.0,589.0,2310.0,1754.0,109131.0,840.0,1460.0,547.0,939.0,128.0,81.0,156.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,14442.0,1741.0,15071.0,503.0,1279.0,1247.0,4071.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,6,1427.0,1298.0,674.0,3767.0,1036.0,181545.0,1263.0,123214.0,986.0,2550.0,542.0,1825.0,480.0,1285.0,271.0,4428.0,66.0,384.0,2739.0,243.0,6784.0,715.0,27740.0,45.0,431.0,338.0,6168.0,0.0,0.0,915.0,20276.0,817.0,4058.0,87.0,260.0,870.0,1400.0,914.0,5804.0,796.0,7683.0,761.0,3998.0,1427.0,141631.0,657.0,874.0,282.0,412.0,103.0,56.0,177.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,68.0,1426.0,23897.0,1426.0,24792.0,570.0,2936.0,854.0,3403.0
10460,"Alamogordo, NM Micro Area",Micropolitan Statistical Area,7,178.0,156.0,143.0,457.0,123.0,71364.0,142.0,26166.0,159.0,2278.0,115.0,3428.0,111.0,3219.0,54.0,2899.0,0.0,107.0,5322.0,36.0,2064.0,62.0,3500.0,0.0,0.0,45.0,940.0,0.0,0.0,162.0,7672.0,147.0,2437.0,0.0,0.0,153.0,504.0,162.0,3038.0,110.0,1620.0,147.0,1848.0,178.0,61858.0,71.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,325.0,178.0,16232.0,178.0,16664.0,95.0,3649.0,81.0,1661.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,0,72828.0,19974.0,41914.0,144871.0,50017.0,2774921.0,61471.0,2069712.0,17694.0,48767.0,7939.0,28840.0,7026.0,22425.0,11042.0,52241.0,1358.0,5516.0,83757.0,4463.0,71977.0,12250.0,264790.0,5156.0,36844.0,6753.0,75428.0,131.0,2558.0,19143.0,402575.0,16525.0,71760.0,1986.0,2815.0,16091.0,36414.0,19063.0,119350.0,14275.0,102904.0,16636.0,90058.0,48601.0,1626794.0,22799.0,24128.0,11320.0,11707.0,3773.0,1972.0,3027.0,2740.0,25093.0,65703.0,23439.0,60098.0,17560.0,21526.0,804.0,4111.0,38548.0,250079.0,44002.0,267782.0,8996.0,34935.0,62087.0,205881.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,1,1291.0,271.0,630.0,1567.0,255.0,-48297.0,216.0,6200.0,329.0,1409.0,200.0,439.0,183.0,357.0,331.0,-8791.0,118.0,238.0,3540.0,27.0,200.0,72.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,82.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,239.0,24.0,28.0,804.0,2648.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,2,39440.0,3409.0,21445.0,67171.0,24309.0,503047.0,33118.0,414125.0,4152.0,9800.0,1510.0,2290.0,1321.0,1462.0,5807.0,29421.0,267.0,1104.0,944.0,1073.0,6971.0,3314.0,29278.0,3031.0,20745.0,761.0,1557.0,0.0,0.0,2171.0,29052.0,1227.0,1316.0,705.0,555.0,1427.0,2518.0,2121.0,5798.0,1125.0,6229.0,1594.0,4049.0,17070.0,89989.0,6707.0,2594.0,2261.0,729.0,707.0,245.0,156.0,66.0,20420.0,57671.0,19437.0,53055.0,13362.0,15827.0,0.0,0.0,11458.0,6911.0,15988.0,12578.0,2099.0,1224.0,36158.0,111660.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,3,15439.0,4386.0,9103.0,33393.0,11774.0,547304.0,13397.0,446570.0,3891.0,11052.0,1394.0,2651.0,1196.0,1765.0,1978.0,431.0,250.0,896.0,1190.0,1097.0,11586.0,3163.0,55115.0,1179.0,8633.0,2438.0,14269.0,30.0,229.0,4884.0,75149.0,4046.0,6877.0,665.0,1188.0,3613.0,6084.0,4861.0,15538.0,3265.0,18488.0,4112.0,14733.0,14902.0,265365.0,7754.0,7813.0,4388.0,3955.0,1405.0,830.0,724.0,559.0,4611.0,7950.0,3970.0,7005.0,3830.0,5244.0,0.0,0.0,10911.0,24536.0,11592.0,26841.0,2018.0,2730.0,13345.0,42134.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,4,7265.0,4029.0,4481.0,17092.0,5502.0,446018.0,6347.0,343429.0,3215.0,4421.0,1423.0,2927.0,1229.0,2155.0,1147.0,2831.0,191.0,896.0,1184.0,847.0,12750.0,2206.0,53669.0,529.0,4187.0,1522.0,20398.0,0.0,0.0,4255.0,76148.0,3854.0,10943.0,324.0,483.0,3662.0,6651.0,4248.0,19520.0,3297.0,20840.0,3738.0,15880.0,7242.0,277516.0,3561.0,5799.0,2259.0,3410.0,686.0,364.0,747.0,692.0,0.0,0.0,0.0,0.0,345.0,425.0,31.0,61.0,6859.0,32847.0,6973.0,34700.0,1636.0,3346.0,5620.0,17572.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,5,4224.0,3314.0,2665.0,11097.0,3440.0,364444.0,3763.0,272765.0,2336.0,3990.0,1111.0,2753.0,987.0,2029.0,727.0,4954.0,194.0,694.0,1898.0,602.0,12052.0,1519.0,44022.0,266.0,2063.0,964.0,17176.0,0.0,0.0,3163.0,65864.0,2955.0,11834.0,151.0,253.0,2930.0,6090.0,3163.0,19573.0,2679.0,18888.0,2848.0,14454.0,4218.0,246602.0,2206.0,3879.0,1435.0,2270.0,487.0,273.0,585.0,545.0,0.0,0.0,0.0,0.0,23.0,30.0,24.0,34.0,4163.0,31993.0,4182.0,33868.0,1100.0,3229.0,3119.0,10884.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,6,4254.0,3750.0,2811.0,11916.0,3836.0,557146.0,3824.0,388733.0,2946.0,7871.0,1678.0,7911.0,1508.0,6314.0,833.0,11199.0,258.0,1153.0,10139.0,697.0,22670.0,1735.0,69367.0,151.0,1216.0,912.0,18341.0,60.0,1200.0,3771.0,98594.0,3575.0,22400.0,141.0,336.0,3607.0,10034.0,3771.0,34726.0,3213.0,27823.0,3483.0,23327.0,4254.0,409570.0,2184.0,3247.0,977.0,1343.0,432.0,226.0,706.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,409.0,4242.0,68286.0,4248.0,71529.0,1668.0,9558.0,2581.0,11403.0
10500,"Albany, GA Metro Area",Metropolitan Statistical Area,7,915.0,815.0,779.0,2635.0,901.0,405259.0,806.0,197890.0,825.0,10224.0,623.0,9869.0,602.0,8343.0,219.0,12196.0,80.0,535.0,64862.0,120.0,5748.0,241.0,12525.0,0.0,0.0,156.0,3687.0,41.0,1129.0,899.0,57768.0,868.0,18390.0,0.0,0.0,852.0,5037.0,899.0,24195.0,696.0,10636.0,861.0,17615.0,915.0,337752.0,387.0,796.0,0.0,0.0,56.0,34.0,109.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3607.0,915.0,85506.0,915.0,88027.0,451.0,14820.0,460.0,9580.0
10540,"Albany, OR Metro Area",Metropolitan Statistical Area,0,50418.0,22968.0,25862.0,104420.0,32083.0,2119250.0,40388.0,1518676.0,17080.0,32571.0,8021.0,24330.0,7015.0,15374.0,6506.0,48070.0,1919.0,6609.0,33209.0,5397.0,67702.0,10753.0,204738.0,10104.0,79510.0,6808.0,70506.0,161.0,1954.0,18266.0,361960.0,16537.0,80946.0,97.0,634.0,16643.0,42520.0,18033.0,125915.0,14718.0,124301.0,13967.0,44321.0,37316.0,1245010.0,15712.0,19747.0,8807.0,11339.0,1844.0,736.0,1637.0,1420.0,9384.0,18739.0,8279.0,16896.0,6860.0,9024.0,399.0,2382.0,32611.0,171539.0,35152.0,184803.0,8727.0,23492.0,38980.0,96520.0
10540,"Albany, OR Metro Area",Metropolitan Statistical Area,1,874.0,364.0,615.0,1463.0,256.0,-32430.0,229.0,4423.0,398.0,1263.0,236.0,477.0,203.0,296.0,288.0,-4648.0,138.0,315.0,3261.0,75.0,725.0,127.0,1312.0,30.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,105.0,70.0,74.0,42.0,53.0,0.0,0.0,0.0,0.0,123.0,256.0,60.0,107.0,347.0,924.0
10540,"Albany, OR Metro Area",Metropolitan Statistical Area,2,20681.0,4217.0,9465.0,32600.0,9293.0,258839.0,15299.0,173394.0,4553.0,5814.0,2158.0,3816.0,1824.0,1756.0,2117.0,10313.0,373.0,1739.0,-1003.0,1636.0,8902.0,3549.0,32292.0,3939.0,26844.0,944.0,1589.0,22.0,93.0,2286.0,34586.0,1389.0,2361.0,21.0,34.0,1842.0,4145.0,2128.0,6607.0,1305.0,8848.0,1538.0,3108.0,9073.0,53062.0,2437.0,861.0,743.0,253.0,169.0,47.0,72.0,26.0,6507.0,13817.0,5896.0,12730.0,3834.0,4372.0,0.0,0.0,7346.0,4811.0,9017.0,7083.0,1874.0,1064.0,16710.0,31243.0
10540,"Albany, OR Metro Area",Metropolitan Statistical Area,3,13009.0,5694.0,6622.0,28389.0,9322.0,470477.0,10934.0,348640.0,3932.0,5790.0,1719.0,3380.0,1504.0,1852.0,1567.0,10830.0,380.0,1365.0,1118.0,1385.0,12698.0,2785.0,45688.0,3063.0,27986.0,2529.0,14836.0,0.0,0.0,4211.0,63635.0,3814.0,8027.0,25.0,20.0,3724.0,8330.0,4165.0,16612.0,3318.0,23993.0,2910.0,6355.0,12427.0,229585.0,5429.0,4654.0,3171.0,2969.0,485.0,193.0,411.0,291.0,2780.0,4817.0,2313.0,4092.0,2487.0,3878.0,0.0,0.0,10005.0,23215.0,10617.0,25919.0,2246.0,2818.0,10668.0,27074.0
10540,"Albany, OR Metro Area",Metropolitan Statistical Area,4,7871.0,5605.0,4282.0,20101.0,6483.0,483111.0,6874.0,365259.0,3365.0,4649.0,1486.0,2799.0,1303.0,1660.0,1186.0,9116.0,384.0,1144.0,1928.0,999.0,13521.0,1961.0,45304.0,1759.0,14297.0,1609.0,21680.0,29.0,188.0,4899.0,86338.0,4672.0,17108.0,25.0,33.0,4567.0,10874.0,4884.0,28556.0,4186.0,34040.0,3665.0,8784.0,7839.0,293012.0,3841.0,5805.0,2623.0,4287.0,514.0,199.0,442.0,353.0,0.0,0.0,0.0,0.0,451.0,668.0,39.0,63.0,7364.0,33751.0,7473.0,36292.0,1925.0,3649.0,5917.0,16013.0
